t,p
2094.0,1.2108885377414322
2095.0,1.2310246800750224
2096.0,1.2486502388573906
2097.0,1.2623344792053763
2098.0,1.269325628899833
2099.0,1.2654431942059081
2100.0,1.2469503467254501
2101.0,1.2137758292951837
2102.0,1.1701797565889551
2103.0,1.1220159708070934
2104.0,1.0741542389851548
2105.0,1.0297069819175322
2106.0,0.9901939136744989
2107.0,0.9558719261383575
2108.0,0.926026636214931
2109.0,0.8992594287314764
2110.0,0.8738035092896423
2111.0,0.8478820950172258
2112.0,0.8200697216682069
2113.0,0.7895716531484062
2114.0,0.7563173158108039
2115.0,0.7208291278317756
2116.0,0.6839559818469968
2117.0,0.6466168861353759
2118.0,0.6096561187580559
2119.0,0.5738384823933874
2120.0,0.5399651629852776
2121.0,0.5090702732958985
2122.0,0.4826440831035437
2123.0,0.4627909254885943
2124.0,0.4522034156873807
2125.0,0.4537889119941148
2126.0,0.4697991322397327
2127.0,0.5007126173056092
2128.0,0.544697480632915
2129.0,0.598232753687047
2130.0,0.6573955709073386
2131.0,0.7188652468852134
2132.0,0.7802414528772278
2133.0,0.8398514006935321
2134.0,0.89636783805289
2135.0,0.9484918669744714
2136.0,0.9948617723695077
2137.0,1.0342070196075246
2138.0,1.065601875908179
2139.0,1.088626708595686
2140.0,1.1033692319947694
2141.0,1.1103192671314739
2142.0,1.1102543805913516
2143.0,1.1041650993225853
2144.0,1.0932518275408287
2145.0,1.0789798629750151
2146.0,1.0631527620456975
2147.0,1.0479541242589006
2148.0,1.03586708535383
2149.0,1.0294016807119777
2150.0,1.0306583378770273
2151.0,1.0408903444097923
2152.0,1.0601853828742636
2153.0,1.0871757765349688
2154.0,1.118664656653506
2155.0,1.1493537958793814
2156.0,1.172453583874008
2157.0,1.181816146222748
2158.0,1.1745783702061525
2159.0,1.1520176084762916
2160.0,1.1181098071382982
2161.0,1.0775024909019388
2162.0,1.0342928808233895
2163.0,0.9916829705702297
2164.0,0.9520725282213567
2165.0,0.9172566268228188
2166.0,0.8885722523765277
2167.0,0.8669302789376946
2168.0,0.8527218396104711
2169.0,0.8456233863177016
2170.0,0.8444107637830062
2171.0,0.8469169345293479
2172.0,0.8502159090114154
2173.0,0.8509916567338373
2174.0,0.8460445478912169
2175.0,0.832984053794243
2176.0,0.8110398481275641
2177.0,0.7815236118014719
2178.0,0.7474745361272298
2179.0,0.7127046786716656
2180.0,0.6810188928624509
2181.0,0.6559814552962666
2182.0,0.6409691369687804
2183.0,0.6390234533548387
2184.0,0.6521838817637902
2185.0,0.6804933312802062
2186.0,0.7214849354573812
2187.0,0.7708535172193496
2188.0,0.8239448685848036
2189.0,0.8770122060361072
2190.0,0.9276677740323478
2191.0,0.9746945026130801
2192.0,1.0176262135405842
2193.0,1.056390743735848
2194.0,1.0911615416982796
2195.0,1.1223905120857867
2196.0,1.1508389293659347
2197.0,1.1773701957743385
2198.0,1.2023988595904536
2199.0,1.2253765123694358
2200.0,1.2449059446493174
2201.0,1.2595644115798532
2202.0,1.2687199226710992
2203.0,1.2728351370773567
2204.0,1.273344898359658
2205.0,1.272386447530447
2206.0,1.2724525619333327
2207.0,1.2758666078360854
2208.0,1.2840260501979366
2209.0,1.2965057597423393
2210.0,1.3103884380500057
2211.0,1.3204677420620987
2212.0,1.3208781162782435
2213.0,1.3075000665778544
2214.0,1.2793851064632558
2215.0,1.2383516477881231
2216.0,1.1876147862302036
2217.0,1.1305323788651762
2218.0,1.069913208074152
2219.0,1.0078262186388256
2220.0,0.9457338568426317
2221.0,0.884755918954781
2222.0,0.8258688976816205
2223.0,0.7699412490026176
2224.0,0.7176665997441637
2225.0,0.6695038882134781
2226.0,0.6256501662468926
2227.0,0.5860251441338088
2228.0,0.5502545730449692
2229.0,0.5176838596456818
2230.0,0.4874937462514443
2231.0,0.45893783673880323
2232.0,0.43161751451919617
2233.0,0.40564511161850964
2234.0,0.38161056688213385
2235.0,0.36047292547586135
2236.0,0.34353910399204257
2237.0,0.33261492710491875
2238.0,0.33027858130779497
2239.0,0.34007720757489335
2240.0,0.3661804045281234
2241.0,0.4118090142074105
2242.0,0.4764800668329403
2243.0,0.5542882504450275
2244.0,0.6358630583611736
2245.0,0.7125849229778446
2246.0,0.779155438336421
2247.0,0.8335268030616152
2248.0,0.8757287353756914
2249.0,0.906803172091721
2250.0,0.9281483391342745
2251.0,0.9411636612884253
2252.0,0.9470782106251397
2253.0,0.9468995487358198
2254.0,0.9414498750237881
2255.0,0.9314563847012584
2256.0,0.91765183110933
2257.0,0.900852092912249
2258.0,0.8820122292823627
2259.0,0.8622900756960264
2260.0,0.8431482023337064
2261.0,0.8264935712852205
2262.0,0.8147999047000322
2263.0,0.811042250428445
2264.0,0.818198306949201
2265.0,0.838269853352677
2266.0,0.871211848591118
2267.0,0.9142432147171631
2268.0,0.9619238061973646
2269.0,1.0076202057839185
2270.0,1.0460667701658009
2271.0,1.075062715160794
2272.0,1.0952150557108205
2273.0,1.1086573929721317
2274.0,1.1179506018418195
2275.0,1.1254837979697072
2276.0,1.1332325655153865
2277.0,1.1426658496996787
2278.0,1.154687265660463
2279.0,1.1695982629897808
2280.0,1.187104385360698
2281.0,1.2064228734979978
2282.0,1.2264881895836213
2283.0,1.2462283961769138
2284.0,1.26482843769609
2285.0,1.2818816112270912
2286.0,1.297278874438324
2287.0,1.3106875065956014
2288.0,1.3205864373799763
2289.0,1.3233615795665672
2290.0,1.3140268030687159
2291.0,1.2894970914689883
2292.0,1.2512340116946994
2293.0,1.2038879730171486
2294.0,1.1523319572844843
2295.0,1.1001190611886578
2296.0,1.04931836175113
2297.0,1.000826389382331
2298.0,0.9547220996543503
2299.0,0.9105696345060152
2300.0,0.8676927045595039
2301.0,0.8254227807011918
2302.0,0.7832995886429264
2303.0,0.7411809264489568
2304.0,0.6992387073178099
2305.0,0.6578556564419272
2306.0,0.6174894343528559
2307.0,0.5785551931452164
2308.0,0.5413637085148386
2309.0,0.5061303348460491
2310.0,0.4730619638925634
2311.0,0.44250998171784106
2312.0,0.4151452911640601
2313.0,0.39208924483282687
2314.0,0.3749815451690349
2315.0,0.3660109003756592
2316.0,0.3678332486506409
2317.0,0.38316992731593735
2318.0,0.4139608538285312
2319.0,0.4603429899399351
2320.0,0.520112976182671
2321.0,0.5891073248838627
2322.0,0.6622451839026946
2323.0,0.7345900885970965
2324.0,0.8020436687697031
2325.0,0.86165513462199
2326.0,0.9116575033662193
2327.0,0.9513265826084688
2328.0,0.9807308035524976
2329.0,1.0004656965218057
2330.0,1.0114206315429535
2331.0,1.014609728368094
2332.0,1.0110767207349027
2333.0,1.0018608569598964
2334.0,0.9880194767591289
2335.0,0.9706903711398043
2336.0,0.951171049487526
2337.0,0.9310028740604217
2338.0,0.9120465265010009
2339.0,0.8965077054651286
2340.0,0.8868389087790045
2341.0,0.8854610173550093
2342.0,0.8943333338384212
2343.0,0.9144751364626698
2344.0,0.9454637710868551
2345.0,0.9847966029611249
2346.0,1.0273097271278202
2347.0,1.0657834345827901
2348.0,1.093643848062505
2349.0,1.1079277130519407
2350.0,1.1097285072946876
2351.0,1.1024785540120872
2352.0,1.0901558286778428
2353.0,1.0763483026145368
2354.0,1.063975769604153
2355.0,1.0552800355401628
2356.0,1.0518493603884151
2357.0,1.0545903944096757
2358.0,1.0636523642872477
2359.0,1.0783993055986683
2360.0,1.0974974560617992
2361.0,1.1191823884082415
2362.0,1.141593595217071
2363.0,1.1629842404558963
2364.0,1.181618039704285
2365.0,1.1953146709425193
2366.0,1.2009363409303742
2367.0,1.1946079006251884
2368.0,1.1736067878260223
2369.0,1.1389099039008022
2370.0,1.0952728611550682
2371.0,1.048640671529959
2372.0,1.0039502657113322
2373.0,0.9645146094925413
2374.0,0.9321601808524251
2375.0,0.9074372167639955
2376.0,0.8897826131416474
2377.0,0.8777047920642834
2378.0,0.8690537373164009
2379.0,0.8613526020512925
2380.0,0.8521609983237511
2381.0,0.8394489885853929
2382.0,0.821936120558637
2383.0,0.7992809595219588
2384.0,0.7720149370519643
2385.0,0.7412631952648514
2386.0,0.7084344665091922
2387.0,0.6750496602676036
2388.0,0.6427698452916716
2389.0,0.6135897183402143
2390.0,0.5900947171675808
2391.0,0.5755767423916608
2392.0,0.5736736058929289
2393.0,0.5872278649028008
2394.0,0.6166846834639319
2395.0,0.6593514253042504
2396.0,0.7104590241878359
2397.0,0.7651444624762863
2398.0,0.8197673338423247
2399.0,0.8721581399384208
2400.0,0.9213037071510791
2401.0,0.9669591093146387
2402.0,1.0093354687366873
2403.0,1.0488228302625984
2404.0,1.0856842277767935
2405.0,1.1197650871315818
2406.0,1.1503900677878187
2407.0,1.1765253566326153
2408.0,1.1971478556066315
2409.0,1.2115846709195037
2410.0,1.219700014502628
2411.0,1.2219419516447045
2412.0,1.219348603044165
2413.0,1.213554169839266
2414.0,1.206786508376307
2415.0,1.2017158570266715
2416.0,1.2010262757449164
2417.0,1.2067030681624349
2418.0,1.219251521869042
2419.0,1.2371325773248543
2420.0,1.2565955995256495
2421.0,1.2722435025800107
2422.0,1.2785094441526241
2423.0,1.27146208680584
2424.0,1.2498162603368477
2425.0,1.2146702292498737
2426.0,1.1685671674969638
2427.0,1.1146111694192686
2428.0,1.0559057657521014
2429.0,0.9952393720326368
2430.0,0.9349192560117835
2431.0,0.8767218747049133
2432.0,0.8219355772415694
2433.0,0.7714476622600687
2434.0,0.7258221049306861
2435.0,0.6853286068586216
2436.0,0.6498975107218276
2437.0,0.6190239482286264
2438.0,0.5916924338293833
2439.0,0.5664796447587461
2440.0,0.5419026720333516
2441.0,0.5169089119293628
2442.0,0.49123428259996543
2443.0,0.4654290441349532
2444.0,0.4406060513171027
2445.0,0.4181804925579025
2446.0,0.3998054742291761
2447.0,0.387542006552335
2448.0,0.38417211662590156
2449.0,0.3934071064682898
2450.0,0.41943294090289984
2451.0,0.46504665244405796
2452.0,0.5287974737765856
2453.0,0.6039868002125565
2454.0,0.6815272494759935
2455.0,0.7539349629092961
2456.0,0.8170286116067722
2457.0,0.8694270164281975
2458.0,0.9114227716933632
2459.0,0.9440667355462257
2460.0,0.9685972368003116
2461.0,0.9861109697913839
2462.0,0.9974205011184718
2463.0,1.0030605661172174
2464.0,1.0034110512085723
2465.0,0.9988594574279082
2466.0,0.9899294355750202
2467.0,0.9773461434372029
2468.0,0.9620627416266018
2469.0,0.9452934142803859
2470.0,0.9285963505401978
2471.0,0.9140000448688866
2472.0,0.9041081017410365
2473.0,0.901972714840372
2474.0,0.9104775721031064
2475.0,0.9312479965472247
2476.0,0.96354521835507
2477.0,1.003617500684874
2478.0,1.0450957455624608
2479.0,1.081064197001084
2480.0,1.1068122192549803
2481.0,1.121032064092304
2482.0,1.1250277515651044
2483.0,1.1213162771507852
2484.0,1.1126641285731844
2485.0,1.101659459638773
2486.0,1.0905875211414513
2487.0,1.081400210299989
2488.0,1.0756778563010154
2489.0,1.0745572009865412
2490.0,1.0786338822657902
2491.0,1.087875510125601
2492.0,1.1016089475503088
2493.0,1.1185867987960199
2494.0,1.137162230135241
2495.0,1.1554462447760787
2496.0,1.1712707225103811
2497.0,1.1818432329282353
2498.0,1.1834289951606325
2499.0,1.1721098585315677
2500.0,1.1461760127719522
2501.0,1.1079316736231326
2502.0,1.0624110884844589
2503.0,1.0147830039639982
2504.0,0.9689792838130513
2505.0,0.9275798389751624
2506.0,0.8920818147540789
2507.0,0.8631235075324759
2508.0,0.8405912706749231
2509.0,0.8236895432286221
2510.0,0.8110292676694772
2511.0,0.8008000073038802
2512.0,0.7910119542577259
2513.0,0.7797889558943016
2514.0,0.7656669623094351
2515.0,0.7478323549014535
2516.0,0.7262183346185024
2517.0,0.7014244874437602
2518.0,0.6745407548497843
2519.0,0.6470135583533433
2520.0,0.6206696130061823
2521.0,0.5978925153768929
2522.0,0.5818032216050526
2523.0,0.5761681899868318
2524.0,0.5846982321150188
2525.0,0.6095899054887367
2526.0,0.6500032878316024
2527.0,0.7019363861186023
2528.0,0.7599169050317306
2529.0,0.819064520423199
2530.0,0.8761150420755044
2531.0,0.9293744425952838
2532.0,0.9782227701465428
2533.0,1.0226210595084175
2534.0,1.0627596743575614
2535.0,1.0988467020138917
2536.0,1.130969911606795
2537.0,1.1590135372201282
2538.0,1.1826501518388346
2539.0,1.2014337736694682
2540.0,1.2149701758591136
2541.0,1.2230952554683918
2542.0,1.2260111328627783
2543.0,1.2243788581700477
2544.0,1.2194036710762761
2545.0,1.2128958548856814
2546.0,1.2072417746865587
2547.0,1.2051430240433516
2548.0,1.2089977825248066
2549.0,1.219978169261787
2550.0,1.2370669960991219
2551.0,1.256441199884318
2552.0,1.2718895065993985
2553.0,1.2767782895741664
2554.0,1.2667028028094391
2555.0,1.240844407297352
2556.0,1.2013177134285584
2557.0,1.1516198645717837
2558.0,1.0953810357737757
2559.0,1.0357490471420554
2560.0,0.975226533798755
2561.0,0.9157149289901788
2562.0,0.8586191025110937
2563.0,0.8049538624087618
2564.0,0.7554339915340123
2565.0,0.7105347296463621
2566.0,0.6705126098012829
2567.0,0.635365516396808
2568.0,0.6047367110257936
2569.0,0.5778039011812506
2570.0,0.5532864308843845
2571.0,0.5296935854477218
2572.0,0.5058176495284413
2573.0,0.4812203156927038
2574.0,0.45639465450113503
2575.0,0.4325465059136276
2576.0,0.41128721313453265
2577.0,0.394538614305545
2578.0,0.384711983444269
2579.0,0.385000342736692
2580.0,0.3994132351665249
2581.0,0.4318915189141998
2582.0,0.4840031929852119
2583.0,0.552451566444503
2584.0,0.6293711787208781
2585.0,0.7059042422264876
2586.0,0.7755682456275533
2587.0,0.8351196606681932
2588.0,0.8837601733131146
2589.0,0.922071402086536
2590.0,0.95123853484665
2591.0,0.972573785989166
2592.0,0.9872345297109604
2593.0,0.9960824950877198
2594.0,0.9996716399616332
2595.0,0.9983608517667087
2596.0,0.9924911901511851
2597.0,0.9825463160524266
2598.0,0.9692427488946147
2599.0,0.9535674661546752
2600.0,0.9368245352103863
2601.0,0.9207260461124279
2602.0,0.9075123132775661
2603.0,0.8999890453036091
2604.0,0.9012473965069506
2605.0,0.9138703719290028
2606.0,0.9388019057808018
2607.0,0.9743593733181429
2608.0,1.0158266738775
2609.0,1.0563568600170186
2610.0,1.0895185265096752
2611.0,1.1117759274478416
2612.0,1.1229229306047737
2613.0,1.1248612675381793
2614.0,1.1202578143112956
2615.0,1.1117685745988253
2616.0,1.1017678291936701
2617.0,1.0923115178691636
2618.0,1.085143149504537
2619.0,1.081657367697033
2620.0,1.0828118929961847
2621.0,1.089014474621625
2622.0,1.1000422153507037
2623.0,1.1150445522873862
2624.0,1.1326527218191367
2625.0,1.15116768489127
2626.0,1.1686783624128916
2627.0,1.1829188822659154
2628.0,1.1908436683238515
2629.0,1.1884966497296972
2630.0,1.1723302881785695
2631.0,1.1418164450451922
2632.0,1.1003875779309047
2633.0,1.0533642404810675
2634.0,1.0055639955373041
2635.0,0.9604132204015154
2636.0,0.920043761974042
2637.0,0.8855884427718757
2638.0,0.857389028170881
2639.0,0.8351056092181947
2640.0,0.8177867231614316
2641.0,0.803978775528347
2642.0,0.7918980180713284
2643.0,0.7796779202993547
2644.0,0.7656584378800938
2645.0,0.7486642243792675
2646.0,0.7281925439004067
2647.0,0.7044362835150235
2648.0,0.6781552775848589
2649.0,0.6505010886099836
2650.0,0.6229410353972538
2651.0,0.5973464028824839
2652.0,0.5762004756227563
2653.0,0.5627425874038082
2654.0,0.5607608137897835
2655.0,0.5737125858902156
2656.0,0.6031687681608097
2657.0,0.6475017478132371
2658.0,0.702210751012853
2659.0,0.7618237261939254
2660.0,0.8217671502277145
2661.0,0.8791110995377538
2662.0,0.9323878700583887
2663.0,0.9810887175144323
2664.0,1.025196911059037
2665.0,1.0648654991622626
2666.0,1.100215678975664
2667.0,1.1312158845593618
2668.0,1.1576388664746071
2669.0,1.1791116929508887
2670.0,1.195249826725764
2671.0,1.205821230457543
2672.0,1.2108812281994965
2673.0,1.2108638081121879
2674.0,1.2066504223040002
2675.0,1.1996526728210075
2676.0,1.1918637687320166
2677.0,1.1858023371293287
2678.0,1.1841918673949394
2679.0,1.1892934936329564
2680.0,1.201995493448477
2681.0,1.220910328710919
2682.0,1.241861027859186
2683.0,1.25839707484103
2684.0,1.2638610098790257
2685.0,1.2540281030221754
2686.0,1.2283401706513104
2687.0,1.1891128567679954
2688.0,1.139961533377823
2689.0,1.084570193371995
2690.0,1.0261068167260954
2691.0,0.9670759886560475
2692.0,0.9093691031498168
2693.0,0.8543749413848144
2694.0,0.8030939279075465
2695.0,0.7562314339334374
2696.0,0.7142552182194977
2697.0,0.677396154053801
2698.0,0.6455776913661537
2699.0,0.6182919649541243
2700.0,0.5944760595458499
2701.0,0.5725648083025486
2702.0,0.5508370083030434
2703.0,0.5280043602102211
2704.0,0.5037300260585493
2705.0,0.47873493378272747
2706.0,0.454489504493818
2707.0,0.43284500845857254
2708.0,0.4159302240231992
2709.0,0.4063411843946623
2710.0,0.4074106372750086
2711.0,0.4231365763528193
2712.0,0.4571133156569453
2713.0,0.5101896330654163
2714.0,0.5784034261175198
2715.0,0.6538544149432062
2716.0,0.7282531959958143
2717.0,0.795786049774593
2718.0,0.8536573102249261
2719.0,0.9012806180133561
2720.0,0.9392972389888279
2721.0,0.9688699715364704
2722.0,0.9912296817598709
2723.0,1.007404219676169
2724.0,1.0180846750550623
2725.0,1.023640669502047
2726.0,1.0242618988709702
2727.0,1.0201699181651098
2728.0,1.0117881484720515
2729.0,0.9998282769956399
2730.0,0.9853177645817255
2731.0,0.9696352202010016
2732.0,0.9545930837068831
2733.0,0.9425362857930103
2734.0,0.9363316319866106
2735.0,0.9390102694072648
2736.0,0.9529197686595949
2737.0,0.9785911216770293
2738.0,1.0137834808286978
2739.0,1.0531744870217166
2740.0,1.089606207358956
2741.0,1.1169125848661068
2742.0,1.132198627082584
2743.0,1.1358468062849494
2744.0,1.130095707163677
2745.0,1.1177361823830179
2746.0,1.1014471802317547
2747.0,1.083605696764961
2748.0,1.0662931234739188
2749.0,1.0513214332327665
2750.0,1.0402093843319586
2751.0,1.0341010217626907
2752.0,1.0336484424616044
2753.0,1.0388786415262978
2754.0,1.0491169797341608
2755.0,1.062982322810615
2756.0,1.0784810250847257
2757.0,1.0930962195454288
2758.0,1.1037411466091112
2759.0,1.106677619722016
2760.0,1.0980644754390432
2761.0,1.0757844718531524
2762.0,1.0412895174948356
2763.0,0.9990467317537141
2764.0,0.954189051423602
2765.0,0.910902120956049
2766.0,0.8721223083362681
2767.0,0.8397736015098014
2768.0,0.8149985273844859
2769.0,0.7982429188189176
2770.0,0.7892456473297929
2771.0,0.7870185181076949
2772.0,0.7899192839533733
2773.0,0.7958337193648284
2774.0,0.8024347966961943
2775.0,0.8074643435508503
2776.0,0.809019210545164
2777.0,0.8058309316041987
2778.0,0.7974918253648435
2779.0,0.7845538627080054
2780.0,0.7684899872555168
2781.0,0.7516463420658049
2782.0,0.7372663301089528
2783.0,0.7294621937257473
2784.0,0.7326988260574978
2785.0,0.7503680132429877
2786.0,0.7828810638734623
2787.0,0.8269424117321373
2788.0,0.877078443539982
2789.0,0.928121810391014
2790.0,0.9766778275253348
2791.0,1.021206154083249
2792.0,1.0614353769626164
2793.0,1.0977183921106117
2794.0,1.1305633398495196
2795.0,1.1603851991016965
2796.0,1.1874496180243566
2797.0,1.2119453969002112
2798.0,1.2340843723714119
2799.0,1.2541246501178867
2800.0,1.2722780751749256
2801.0,1.2885738069111707
2802.0,1.3028156535778896
2803.0,1.3147201820439078
2804.0,1.3242006261378203
2805.0,1.3316662385010838
2806.0,1.3381550349535885
2807.0,1.3450681581956936
2808.0,1.3532996244315305
2809.0,1.3618599473702222
2810.0,1.3669509822948316
2811.0,1.3629123545159492
2812.0,1.3451314324412287
2813.0,1.3123704060764723
2814.0,1.2665548200485084
2815.0,1.2110866027763212
2816.0,1.1494476851095667
2817.0,1.0845720147097129
2818.0,1.0187196117068449
2819.0,0.9535408115275921
2820.0,0.890182643771394
2821.0,0.8293939461546092
2822.0,0.771628740699183
2823.0,0.7171421107544379
2824.0,0.6660702469211309
2825.0,0.6184784525412464
2826.0,0.5743752255454185
2827.0,0.5337001654858763
2828.0,0.49629917825131703
2829.0,0.4619098621545745
2830.0,0.43019342826018436
2831.0,0.4008491252196385
2832.0,0.3737810061191021
2833.0,0.3492249519939793
2834.0,0.3277838613916365
2835.0,0.31046331330908744
2836.0,0.29882167973726526
2837.0,0.29526729885701364
2838.0,0.30336375312898844
2839.0,0.3276668573582072
2840.0,0.372198860072944
2841.0,0.43726239489733626
2842.0,0.5170586111168654
2843.0,0.6016235449319549
2844.0,0.6816045107169708
2845.0,0.7511667804904895
2846.0,0.807923374900591
2847.0,0.8516895585088626
2848.0,0.8833804895801453
2849.0,0.9043558728010712
2850.0,0.9160738082616101
2851.0,0.9199257060215883
2852.0,0.9171619847139598
2853.0,0.9088723161848327
2854.0,0.8960123715520266
2855.0,0.8794637632760978
2856.0,0.8601063663783889
2857.0,0.8388895435538284
2858.0,0.816914430889347
2859.0,0.7955504139278462
2860.0,0.7766037626017628
2861.0,0.7624936558344251
2862.0,0.7562628956725265
2863.0,0.7611212513963408
2864.0,0.7794115986291277
2865.0,0.8114819489812181
2866.0,0.8550714843632645
2867.0,0.9053643625653035
2868.0,0.9560619314415771
2869.0,1.0015834756454636
2870.0,1.0389876343170286
2871.0,1.068193949507964
2872.0,1.0909289872756576
2873.0,1.1095506804533717
2874.0,1.1262967134913924
2875.0,1.1429189205314911
2876.0,1.160540294394144
2877.0,1.1796196027046006
2878.0,1.1999866305904163
2879.0,1.2209721398650495
2880.0,1.2416110290947655
2881.0,1.2609123501231148
2882.0,1.278127453297854
2883.0,1.2929675668743337
2884.0,1.3057269556776803
2885.0,1.3172124933322853
2886.0,1.3283486108510898
2887.0,1.3393031137356537
2888.0,1.3482558930410422
2889.0,1.3506374499044747
2890.0,1.340770208947662
2891.0,1.3158120967940024
2892.0,1.277576907068983
2893.0,1.2303682652811825
2894.0,1.1783073776421575
2895.0,1.124240647402161
2896.0,1.0697565538431757
2897.0,1.0155568572327924
2898.0,0.9618452427944961
2899.0,0.9086527373871248
2900.0,0.8560582147314711
2901.0,0.8042941021846879
2902.0,0.753743463556834
2903.0,0.7048658626820411
2904.0,0.6581035118762164
2905.0,0.6138043324110947
2906.0,0.5721742751128557
2907.0,0.5332618868122895
2908.0,0.4969765621983811
2909.0,0.4631585341519344
2910.0,0.4317136347105645
2911.0,0.4027831975677452
2912.0,0.37687456515645235
2913.0,0.3549027258124423
2914.0,0.33819696954676615
2915.0,0.3285615835389535
2916.0,0.3283540759233902
2917.0,0.340407502207702
2918.0,0.3675598584790459
2919.0,0.41161773712478855
2920.0,0.47196652257258587
2921.0,0.5446983717297443
2922.0,0.6232542921603713
2923.0,0.7004673990238159
2924.0,0.7706036187357392
2925.0,0.8302435323576491
2926.0,0.8780553898971123
2927.0,0.9141146259659418
2928.0,0.9392674468038847
2929.0,0.9546948622361542
2930.0,0.9616566359663443
2931.0,0.9613612632874388
2932.0,0.9549192187178596
2933.0,0.9433587057968419
2934.0,0.9276796933008704
2935.0,0.9089274895733576
2936.0,0.8882642859124155
2937.0,0.8670392139449702
2938.0,0.8468705973849642
2939.0,0.8297207294038306
2940.0,0.8179161271496477
2941.0,0.8140208997091681
2942.0,0.8204738654383014
2943.0,0.8389883277920184
2944.0,0.8698276087324871
2945.0,0.9110622444481914
2946.0,0.9580597323026229
2947.0,1.0041094333877323
2948.0,1.0428877827623066
2949.0,1.0711088652277436
2950.0,1.0890443669370578
2951.0,1.0991796347833631
2952.0,1.1047042091776367
2953.0,1.108616938735283
2954.0,1.113356801951336
2955.0,1.1206793550091718
2956.0,1.13160726249504
2957.0,1.1464004622397121
2958.0,1.1645978704502202
2959.0,1.1851653405723608
2960.0,1.206774795058957
2961.0,1.2281478790772933
2962.0,1.2483480234382263
2963.0,1.2669023251311904
2964.0,1.2836601082148802
2965.0,1.2982898477675042
2966.0,1.309419306532133
2967.0,1.31375114090836
2968.0,1.3064320098344289
2969.0,1.2839965476521495
2970.0,1.247517666615144
2971.0,1.2017982002247092
2972.0,1.1521653390507747
2973.0,1.1025406839037535
2974.0,1.055143757579756
2975.0,1.0108072684972387
2976.0,0.9693656703310872
2977.0,0.9300155488929566
2978.0,0.8916601645127308
2979.0,0.8532432599206928
2980.0,0.8140320207759701
2981.0,0.7737810476958042
2982.0,0.7327168291773645
2983.0,0.691383353148032
2984.0,0.6504359468287648
2985.0,0.6104743340366202
2986.0,0.5719612979793898
2987.0,0.5352302151765622
2988.0,0.5005740662308823
2989.0,0.46839803873077546
2990.0,0.43940226408352434
2991.0,0.41473541819817433
2992.0,0.3960692962892892
2993.0,0.3855841796244412
2994.0,0.38579886781831063
2995.0,0.3990908933770676
2996.0,0.42690696655662724
2997.0,0.4690371752242761
2998.0,0.5234690585581911
2999.0,0.5868929080340675
3000.0,0.6554383325299825
3001.0,0.7252146255826363
3002.0,0.7926041927383978
3003.0,0.8544816793772898
3004.0,0.9084519760150409
3005.0,0.9530239567846935
3006.0,0.9876079073297525
3007.0,1.0123448586347095
3008.0,1.0278553697823813
3009.0,1.0350304176753353
3010.0,1.0348766427528997
3011.0,1.0284449097199815
3012.0,1.0168282826976383
3013.0,1.0012103109441979
3014.0,0.9829408723123882
3015.0,0.96361355042083
3016.0,0.9451251279303262
3017.0,0.9296682815823261
3018.0,0.9196011555561777
3019.0,0.9171722078730369
3020.0,0.9241665490403906
3021.0,0.9415636110753657
3022.0,0.9691811317003455
3023.0,1.005137220863056
3024.0,1.0451198217564948
3025.0,1.0823430512815575
3026.0,1.1095763230950297
3027.0,1.1225326423031665
3028.0,1.1213960474236326
3029.0,1.109457841027334
3030.0,1.090994282426898
3031.0,1.0699806027738175
3032.0,1.0496765146805687
3033.0,1.0326215534786873
3034.0,1.0207141781857476
3035.0,1.0152334270327585
3036.0,1.016771878736116
3037.0,1.0251350366765832
3038.0,1.039313784479294
3039.0,1.0576127586448312
3040.0,1.0779363720264876
3041.0,1.0980568036075549
3042.0,1.1156619837736077
3043.0,1.1281212240465783
3044.0,1.1322257471763055
3045.0,1.1245349962116766
3046.0,1.1029403776614286
3047.0,1.068628367724808
3048.0,1.0261323665533006
3049.0,0.9812022376423233
3050.0,0.93883258194199
3051.0,0.9026278507911085
3052.0,0.8748602094299783
3053.0,0.8565630570409433
3054.0,0.8475417113258572
3055.0,0.8464516758161873
3056.0,0.8510469765041905
3057.0,0.8585640602509458
3058.0,0.8661095149258278
3059.0,0.8709879311596981
3060.0,0.8710023594547865
3061.0,0.8647597038650771
3062.0,0.8518877771164175
3063.0,0.833035379605515
3064.0,0.8096563952559376
3065.0,0.7837614273390314
3066.0,0.7578112006602732
3067.0,0.7348060407591918
3068.0,0.7184444396537466
3069.0,0.7129676929290237
3070.0,0.7221341516196411
3071.0,0.7472976472655316
3072.0,0.7860694702719568
3073.0,0.8332731623594348
3074.0,0.8834679838427031
3075.0,0.9327514712982669
3076.0,0.9790162513680641
3077.0,1.0213695298891263
3078.0,1.0594968457129899
3079.0,1.0933197388542593
3080.0,1.1229656813268771
3081.0,1.1488948012840743
3082.0,1.1719719419644383
3083.0,1.193315213341739
3084.0,1.2139170283909755
3085.0,1.2342120662688785
3086.0,1.2538682514464965
3087.0,1.271963336378475
3088.0,1.2874485866435939
3089.0,1.29966596811129
3090.0,1.3087230102181613
3091.0,1.3156194086592587
3092.0,1.3220675137802627
3093.0,1.3298232820321192
3094.0,1.3394969114214943
3095.0,1.3492992351180695
3096.0,1.3548223060725522
3097.0,1.3506330541208793
3098.0,1.3328809038307907
3099.0,1.3008289824038988
3100.0,1.2564484325143532
3101.0,1.2030410665206173
3102.0,1.144032182645756
3103.0,1.082295802199379
